"","edgeuid","total_trips"
"2615",153777293,310
"2616",153777294,75
"2617",153777299,75
"2618",153777302,5
"2619",153777304,55
"2620",153777311,65
"2621",153777326,3485
"2622",153777330,10
"2623",153777336,120
"2624",153777337,80
"2625",153777340,295
"2626",153777342,195
"2627",153777346,385
"2628",153777349,10
"2629",153777387,385
"2630",153777389,315
"2631",153777394,395
"2632",153777396,5
"2633",153777399,75
"2634",153777401,75
"2635",153777403,70
"2636",153777406,405
"2637",153777412,415
"2638",153777436,15
"2639",153777437,15
"2640",153777439,15
"2641",153777442,15
"2642",153777447,15
"2643",153777448,15
"2644",153777453,15
"2645",153777456,15
"2646",153777458,15
"2647",153777463,5
"2648",153777464,15
"2649",153777468,25
"2650",153777469,25
"2651",153777471,5
"2652",153777495,5
"2653",153777513,5
"2654",153777514,5
"2655",153777521,10
"2656",153777522,25
"2657",153777545,65
"2658",153777565,5
"2659",153777567,5
"2660",153777569,10
"2661",153777586,300
"2662",153777592,5
"2663",153777606,5
"2664",153777620,20
"2665",153777624,500
"2666",153777626,5
"2667",153777627,5
"2668",153777628,450
"2669",153777629,430
"2670",153777634,5
"2671",153777636,40
"2672",153777637,20
"2673",153777638,20
"2674",153777639,20
"2675",153777640,40
"2676",153777641,10
"2677",153777643,10
"2678",153777649,10
"2679",153777650,20
"2680",153777652,20
"2681",153777653,25
"2682",153777654,30
"2683",153777657,275
"2684",153777658,25
"2685",153777659,25
"2686",153777660,150
"2687",153777662,165
"2688",153777668,50
"2689",153777672,10
"2690",153777675,225
"2691",153777676,185
"2692",153777677,35
"2693",153777679,150
"2694",153777681,20
"2695",153777685,30
"2696",153777686,35
"2697",153777687,10
"2698",153777688,70
"2699",153777690,155
"2700",153777691,5
"2701",153777692,115
"2702",153777693,10
"2703",153777694,35
"2704",153777697,5
"2705",153777701,20
"2706",153777704,10
"2707",153777709,20
"2708",153777712,10
"2709",153777714,10
"2710",153777721,40
"2711",153777736,25
"2712",153777737,55
"2713",153777738,20
"2714",153777741,25
"2715",153777743,25
"2716",153777744,30
"2717",153777745,30
"2718",153777766,4940
"2719",153777789,20
"2720",153777792,15
"2721",153777849,20
"2722",153777856,25
"2723",153777857,30
"2724",153777876,20
"2725",153777877,25
"2726",153777880,25
"2727",153777882,25
"2728",153777900,25
"2729",153777902,25
"2730",153777903,25
"2731",153777906,25
"2732",153777907,25
"2733",153777912,25
"2734",153777926,115
"2735",153777927,5575
"2736",153777928,5545
"2737",153777934,3190
"2738",153777935,25
"2739",153777936,35
"2740",153777937,5
"2741",153777939,275
"2742",153777940,240
"2743",153777943,215
"2744",153777946,350
"2745",153777947,35
"2746",153777948,360
"2747",153777951,5
"2748",153777952,5560
"2749",153777954,270
"2750",153777992,5
"2751",153777997,10
"2752",153777998,10
"2753",153778003,15
"2754",153778005,10
"2755",153778009,10
"2756",153778019,10
"2757",153778020,10
"2758",153778021,15
"2759",153778023,20
"2760",153778026,20
"2761",153778029,20
"2762",153778030,865
"2763",153778039,725
"2764",153778040,865
"2765",153778043,985
"2766",153778046,960
"2767",153778048,880
"2768",153778049,870
"2769",153778057,840
"2770",153778058,865
"2771",153778060,880
"2772",153778061,880
"2773",153778073,20
"2774",153778075,25
"2775",153778078,30
"2776",153778084,20
"2777",153778088,855
"2778",153778089,880
"2779",153778090,10
"2780",153778091,680
"2781",153778092,20
"2782",153778093,820
"2783",153778094,230
"2784",153778096,310
"2785",153778098,240
"2786",153778101,240
"2787",153778102,5
"2788",153778103,185
"2789",153778104,260
"2790",153778106,340
"2791",153778110,15
"2792",153778112,15
"2793",153778113,10
"2794",153778118,10
"2795",153778123,415
"2796",153778127,360
"2797",153778199,5
"2798",153778205,20
"2799",153778206,25
"2800",153778216,5
"2801",153778217,5
"2802",153778268,5
"2803",153778270,5
"2804",153778325,5
"2805",153778328,5
"2806",153778329,5
"2807",153778374,5
"2808",153778393,5
"2809",153778398,55
"2810",153778406,20
"2811",153778408,20
"2812",153778409,20
"2813",153778411,20
"2814",153778502,25
"2815",153778519,35
"2816",153778521,10
"2817",153778522,25
"2818",153778554,5
"2819",153778576,25
"2820",153778577,20
"2821",153778578,25
"2822",153778579,5
"2823",153778595,25
"2824",153778607,5
"2825",153778608,3190
"2826",153778612,280
"2827",153778614,10
"2828",153778619,280
"2829",153778620,860
"2830",153778630,7630
"2831",153778631,1815
"2832",153778633,1790
"2833",153778634,265
"2834",153778636,5580
"2835",153778646,10
"2836",153778647,5
"2837",153778649,5
"2838",153778650,5
"2839",153778680,5580
"2840",153778681,7660
"2841",153778682,7660
"2842",153778683,7410
"2843",153778684,7695
"2844",153778702,765
"2845",153778727,845
"2846",153778742,55
"2847",153778743,55
"2848",153778748,55
"2849",153778762,65
"2850",153778763,65
"2851",153778773,20
"2852",153778780,270
"2853",153778800,65
"2854",153778801,65
"2855",153778804,60
"2856",153778806,65
"2857",153778808,65
"2858",153778810,80
"2859",153778839,55
"2860",153778841,55
"2861",153778851,50
"2862",153778854,65
"2863",153778856,50
"2864",153778857,40
"2865",153778858,50
"2866",153778859,50
"2867",153778876,275
"2868",153778879,280
"2869",153778883,260
"2870",153778888,260
"2871",153778889,260
"2872",153778890,265
"2873",153778897,5
"2874",153778921,70
"2875",153778922,495
"2876",153778923,5
"2877",153778926,5
"2878",153778929,5
"2879",153778971,5
"2880",153778979,5
"2881",153778982,5
"2882",153778986,5
"2883",153779020,5
"2884",153779028,10
"2885",153779029,10
"2886",153779030,10
"2887",153779034,5
"2888",153779038,5
"2889",153779161,5
"2890",153779162,5
"2891",153779168,5
"2892",153779169,5
"2893",153779174,5
"2894",153779183,5
"2895",153779200,5
"2896",153779201,20
"2897",153779202,20
"2898",153779206,5
"2899",153779207,5
"2900",153779210,15
"2901",153779211,10
"2902",153779213,10
"2903",153779214,20
"2904",153779215,15
"2905",153779218,20
"2906",153779222,15
"2907",153779230,15
"2908",153779233,20
"2909",153779234,40
"2910",153779235,15
"2911",153779236,40
"2912",153779238,85
"2913",153779239,85
"2914",153779249,5
"2915",153779250,85
"2916",153779251,80
"2917",153779257,60
"2918",153779258,5
"2919",153779277,85
"2920",153779280,85
"2921",153779299,80
"2922",153779300,85
"2923",153779302,50
"2924",153779303,85
"2925",153779304,70
"2926",153779305,75
"2927",153779306,85
"2928",153779308,85
"2929",153779310,85
"2930",153779311,85
"2931",153779314,70
"2932",153779315,90
"2933",153779321,90
"2934",153779322,90
"2935",153779331,85
"2936",153779333,85
"2937",153779334,85
"2938",153779336,85
"2939",153779337,5
"2940",153779339,5
"2941",153779342,5
"2942",153779343,5
"2943",153779346,5
"2944",153779348,5
"2945",153779350,5
"2946",153779351,5
"2947",153779353,5
"2948",153779356,90
"2949",153779362,85
"2950",153779367,90
"2951",153779394,10
"2952",153779398,10
"2953",153779400,90
"2954",153779432,15
"2955",153779452,11255
"2956",153779458,7430
"2957",153779459,11160
"2958",153779460,11255
"2959",153779461,11230
"2960",153779464,11150
"2961",153779466,11175
"2962",153779468,11325
"2963",153779472,11335
"2964",153779473,11350
"2965",153779475,11345
"2966",153779483,10
"2967",153779485,10
"2968",153779497,5
"2969",153779520,2395
"2970",153779532,2455
"2971",153779533,5
"2972",153779552,10
"2973",153779558,10
"2974",153779573,30
"2975",153779574,25
"2976",153779576,20
"2977",153779577,25
"2978",153779591,10
"2979",153779592,10
"2980",153779593,10
"2981",153779595,10
"2982",153779603,5
"2983",153779605,10
"2984",153779609,5
"2985",153779611,5
"2986",153779612,5
"2987",153779621,5
"2988",153779629,10
"2989",153779631,5
"2990",153779644,30
"2991",153779645,25
"2992",153779654,25
"2993",153779655,25
"2994",153779687,11360
"2995",153779701,5
"2996",153779704,5
"2997",153779706,5
"2998",153779709,5
"2999",153779710,5
"3000",153779716,5
"3001",153779717,5
"3002",153779720,5
"3003",153779724,5
"3004",153779726,5
"3005",153779735,10
"3006",153779739,10
"3007",153779742,11375
"3008",153779743,11390
"3009",153779746,11395
"3010",153779747,11335
"3011",153779760,5
"3012",153779761,5
"3013",153779762,10
"3014",153779785,4125
"3015",153779787,25
"3016",153779788,490
"3017",153779793,2280
"3018",153779799,5
"3019",153779801,4125
"3020",153779802,4125
"3021",153779804,4045
"3022",153779809,4125
"3023",153779851,5
"3024",153779853,5
"3025",153779881,5
"3026",153779902,465
"3027",153779903,25
"3028",153779904,465
"3029",153779905,485
"3030",153779906,490
"3031",153779907,465
"3032",153779912,5
"3033",153779913,5
"3034",153779914,5
"3035",153779917,5
"3036",153779924,480
"3037",153779926,430
"3038",153779927,440
"3039",153779929,485
"3040",153779930,495
"3041",153779939,460
"3042",153779940,460
"3043",153779942,460
"3044",153779962,460
"3045",153779964,460
"3046",153779965,460
"3047",153779988,260
"3048",153779989,280
"3049",153779990,260
"3050",153779991,300
"3051",153779992,695
"3052",153779993,5
"3053",153779995,265
"3054",153779996,245
"3055",153779997,255
"3056",153780001,5
"3057",153780003,5
"3058",153780007,5
"3059",153780008,680
"3060",153780010,680
"3061",153780015,665
"3062",153780016,5
"3063",153780020,90
"3064",153780021,685
"3065",153780022,680
"3066",153780033,680
"3067",153780041,90
"3068",153780044,95
"3069",153780084,85
"3070",153780086,695
"3071",153780087,90
"3072",153780089,85
"3073",153780091,665
"3074",153780123,90
"3075",153780126,90
"3076",153780242,11330
"3077",153780244,11330
"3078",153780251,11410
"3079",153780253,10880
"3080",153780260,80
"3081",153780264,75
"3082",153780274,10885
"3083",153780276,10910
"3084",153780279,10905
"3085",153780280,10905
"3086",153780286,10880
"3087",153780287,5
"3088",153780297,10895
"3089",153780298,10920
"3090",153780308,5
"3091",153780314,10900
"3092",153780317,10900
"3093",153780334,5
"3094",153780336,5
"3095",153780340,5
"3096",153780341,5
"3097",153780343,5
"3098",153780348,5
"3099",153780352,5
"3100",153780354,5
"3101",153780355,5
"3102",153780370,5
"3103",153780379,10980
"3104",153780388,10465
"3105",153780393,10960
"3106",153780394,10965
"3107",153780395,10
"3108",153780399,20
"3109",153780401,20
"3110",153780403,15
"3111",153780406,10905
"3112",153780408,10910
"3113",153780416,10965
"3114",153780418,10965
"3115",153780420,15
"3116",153780421,10935
"3117",153780425,15
"3118",153780433,15
"3119",153780485,150
"3120",153780507,20
"3121",153780513,15
"3122",153780545,5
"3123",153780546,5
"3124",153780548,5
"3125",153780558,5
"3126",153780561,5
"3127",153780562,25
"3128",153780565,25
"3129",153780566,20
"3130",153780593,15
"3131",153780596,15
"3132",153780697,10
"3133",153780717,10
"3134",153780754,5
"3135",153780816,60
"3136",153780818,5
"3137",153780842,15
"3138",153780848,10
"3139",153780849,5
"3140",153780850,5
"3141",153780863,10
"3142",153780864,10
"3143",153780867,30
"3144",153780868,25
"3145",153780874,25
"3146",153780877,25
"3147",153780878,25
"3148",153780882,25
"3149",153780884,25
"3150",153780891,25
"3151",153780892,35
"3152",153780894,5
"3153",153780895,5
"3154",153780896,10
"3155",153780897,20
"3156",153780898,20
"3157",153780901,5
"3158",153780902,5
"3159",153780903,75
"3160",153780926,75
"3161",153780927,10
"3162",153780928,80
"3163",153780933,5
"3164",153780934,5
"3165",153780940,1585
"3166",153780942,5
"3167",153780956,165
"3168",153780957,10
"3169",153780958,155
"3170",153780963,155
"3171",153780964,175
"3172",153781052,80
"3173",153781054,80
"3174",153781055,10
"3175",153781058,5
"3176",153781060,85
"3177",153781072,5
"3178",153781076,5
"3179",153781077,5
"3180",153781079,5
"3181",153781107,20
"3182",153781123,20
"3183",153781157,5
"3184",153781159,5
"3185",153781160,5
"3186",153781161,25
"3187",153781163,25
"3188",153781165,225
"3189",153781167,220
"3190",153781169,225
"3191",153781170,240
"3192",153781172,225
"3193",153781179,5
"3194",153781198,35
"3195",153781199,15
"3196",153781201,355
"3197",153781225,1660
"3198",153781226,1630
"3199",153781233,10
"3200",153781236,1095
"3201",153781238,740
"3202",153781241,1430
"3203",153781243,300
"3204",153781246,435
"3205",153781250,350
"3206",153781256,15
"3207",153781258,280
"3208",153781259,350
"3209",153781260,15
"3210",153781262,30
"3211",153781264,320
"3212",153781282,20
"3213",153781283,20
"3214",153781284,20
"3215",153781338,30
"3216",153781339,20
"3217",153781341,30
"3218",153781344,30
"3219",153781356,15
"3220",153781360,15
"3221",153781362,10
"3222",153781390,20
"3223",153781392,30
"3224",153781393,5
"3225",153781394,20
"3226",153781399,5
"3227",153781406,5
"3228",153781416,35
"3229",153781420,5
"3230",153781421,5
"3231",153781423,5
"3232",153781424,5
"3233",153781431,65
"3234",153781432,40
"3235",153781433,50
"3236",153781503,85
"3237",153781504,5
"3238",153781507,1655
"3239",153781508,1645
"3240",153781509,1660
"3241",153781513,1650
"3242",153781514,1655
"3243",153781515,1655
"3244",153781570,10
"3245",153781593,235
"3246",153781616,215
"3247",153781619,200
"3248",153781620,120
"3249",153781621,125
"3250",153781622,40
"3251",153781623,40
"3252",153781625,15
"3253",153781626,20
"3254",153781629,5
"3255",153781630,30
"3256",153781634,20
"3257",153781635,30
"3258",153781637,20
"3259",153781667,45
"3260",153781668,185
"3261",153781687,5
"3262",153781696,135
"3263",153781700,80
"3264",153781706,25
"3265",153781707,15
"3266",153781710,25
"3267",153781715,20
"3268",153781716,10
"3269",153781741,15
"3270",153781780,35
"3271",153781781,65
"3272",153781783,65
"3273",153781785,15
"3274",153781786,50
"3275",153781787,5
"3276",153781789,10
"3277",153781791,5
"3278",153781795,5
"3279",153781797,25
"3280",153781804,65
"3281",153781805,5
"3282",153781806,65
"3283",153781807,85
"3284",153781808,85
"3285",153781809,5
"3286",153781819,265
"3287",153781824,210
"3288",153781825,5
"3289",153781826,225
"3290",153781828,205
"3291",153781830,205
"3292",153781831,220
"3293",153781838,5
"3294",153781845,265
"3295",153781847,260
"3296",153781853,120
"3297",153781855,120
"3298",153781856,120
"3299",153781858,95
"3300",153781859,115
"3301",153781864,115
"3302",153781868,5545
"3303",153781870,5540
"3304",153781871,5535
"3305",153781872,5550
"3306",153781876,5
"3307",153781877,5
"3308",153781878,5095
"3309",153781879,810
"3310",153781880,5330
"3311",153781881,85
"3312",153781882,5090
"3313",153781887,955
"3314",153781892,115
"3315",153781893,5540
"3316",153781894,4885
"3317",153781897,5
"3318",153781898,5
"3319",153781930,495
"3320",153781931,495
"3321",153781932,35
"3322",153781933,390
"3323",153781935,35
"3324",153781937,35
"3325",153781940,30
"3326",153781942,5510
"3327",153781943,380
"3328",153781944,4005
"3329",153781948,4000
"3330",153781951,35
"3331",153781964,15
"3332",153781966,4660
"3333",153781967,4795
"3334",153781973,4785
"3335",153782004,4770
"3336",153782011,4745
"3337",153782014,4745
"3338",153782015,4715
"3339",153782019,80
"3340",153782039,35
"3341",153782041,35
"3342",153782043,35
"3343",153782044,25
"3344",153782050,40
"3345",153782054,35
"3346",153782061,105
"3347",153782062,105
"3348",153782063,105
"3349",153782067,105
"3350",153782069,105
"3351",153782082,115
"3352",153782084,110
"3353",153782086,115
"3354",153782130,20
"3355",153782131,20
"3356",153782171,20
"3357",153782175,10
"3358",153782185,705
"3359",153782186,700
"3360",153782188,700
"3361",153782189,700
"3362",153782205,15
"3363",153782206,15
"3364",153782262,70
"3365",153782289,15
"3366",153782290,4745
"3367",153782291,4850
"3368",153782292,5345
"3369",153782296,5330
"3370",153782297,5
"3371",153782298,5
"3372",153782300,75
"3373",153782305,75
"3374",153782311,10
"3375",153782316,85
"3376",153782317,5
"3377",153782318,10
"3378",153782319,10
"3379",153782320,85
"3380",153782322,10
"3381",153782323,5370
"3382",153782324,4830
"3383",153782332,5030
"3384",153782335,3890
"3385",153782336,5400
"3386",153782365,30
"3387",153782367,30
"3388",153782371,30
"3389",153782372,30
"3390",153782373,25
"3391",153782375,30
"3392",153782377,90
"3393",153782407,80
"3394",153782409,75
"3395",153782410,75
"3396",153782418,25
"3397",153782421,25
"3398",153782423,30
"3399",153782424,30
"3400",153782425,25
"3401",153782443,5
"3402",153782445,5
"3403",153782515,90
"3404",153782522,20
"3405",153782524,20
"3406",153782530,15
"3407",153782532,25
"3408",153782533,20
"3409",153782534,25
"3410",153782537,70
"3411",153782544,70
"3412",153782562,65
"3413",153782566,65
"3414",153782567,65
"3415",153782570,5
"3416",153782571,70
"3417",153782574,5
"3418",153782575,5
"3419",153782586,30
"3420",153782587,30
"3421",153782590,5
"3422",153782625,20
"3423",153782630,710
"3424",153782631,5
"3425",153782632,715
"3426",153782635,715
"3427",153782650,90
"3428",153782651,90
"3429",153782652,85
"3430",153782659,85
"3431",153782661,90
"3432",153782663,90
"3433",153782664,90
"3434",153782666,85
"3435",153782670,20
"3436",153782672,710
"3437",153782675,710
"3438",153782685,705
"3439",153782717,710
"3440",153782761,10
"3441",153782763,5
"3442",153782764,10
"3443",153782778,75
"3444",153782780,90
"3445",153782782,90
"3446",153782788,10
"3447",153782791,90
"3448",153782824,35
"3449",153782833,35
"3450",153782836,35
"3451",153782847,35
"3452",153782849,35
"3453",153782856,35
"3454",153782861,35
"3455",153782862,35
"3456",153782906,35
"3457",153782908,20
"3458",153782911,35
"3459",153782913,35
"3460",153782914,35
"3461",153782957,35
"3462",153782958,35
"3463",153782968,35
"3464",153782974,35
"3465",153782975,35
"3466",153783008,10
"3467",153783012,35
"3468",153783014,35
"3469",153783021,35
"3470",153783024,35
"3471",153783025,30
"3472",153783027,10
"3473",153783028,20
"3474",153783030,20
"3475",153783034,5
"3476",153783035,965
"3477",153783038,1030
"3478",153783039,1060
"3479",153783041,10
"3480",153783042,1055
"3481",153783045,20
"3482",153783046,105
"3483",153783047,985
"3484",153783051,105
"3485",153783055,10
"3486",153783059,10
"3487",153783062,1510
"3488",153783066,145
"3489",153783069,110
"3490",153783077,145
"3491",153783079,155
"3492",153783080,3740
"3493",153783085,240
"3494",153783086,5
"3495",153783087,280
"3496",153783094,5
"3497",153783099,3975
"3498",153783102,5
"3499",153783104,5
"3500",153783106,335
"3501",153783107,5
"3502",153783108,350
"3503",153783109,20
"3504",153783110,380
"3505",153783111,30
"3506",153783112,145
"3507",153783114,270
"3508",153783120,355
"3509",153783122,5
"3510",153783123,675
"3511",153783124,140
"3512",153783126,240
"3513",153783127,395
"3514",153783128,25
"3515",153783130,410
"3516",153783131,55
"3517",153783133,70
"3518",153783134,50
"3519",153783137,5
"3520",153783138,10
"3521",153783139,270
"3522",153783140,30
"3523",153783141,5
"3524",153783145,500
"3525",153783146,65
"3526",153783148,565
"3527",153783149,90
"3528",153783151,815
"3529",153783152,635
"3530",153783153,70
"3531",153783155,640
"3532",153783156,85
"3533",153783158,300
"3534",153783159,20
"3535",153783160,60
"3536",153783161,10
"3537",153783162,10
"3538",153783166,5
"3539",153783167,10
"3540",153783171,15
"3541",153783173,5
"3542",153783176,10
"3543",153783180,5
"3544",153783182,15
"3545",153783183,5
"3546",153783184,10
"3547",153783186,5
"3548",153783188,5
"3549",153783192,5
"3550",153783193,5
"3551",153783194,45
"3552",153783195,55
"3553",153783198,765
"3554",153783199,1505
"3555",153783200,1465
"3556",153783240,2485
"3557",153783246,20
"3558",153783259,5
"3559",153783261,5
"3560",153783267,10
"3561",153783273,5
"3562",153783276,10
"3563",153783277,150
"3564",153783279,175
"3565",153783293,20
"3566",153783297,5
"3567",153783299,25
"3568",153783304,5
"3569",153783305,5
"3570",153783314,165
"3571",153783315,25
"3572",153783317,25
"3573",153783328,870
"3574",153783329,5
"3575",153783331,355
"3576",153783332,10
"3577",153783334,95
"3578",153783335,35
"3579",153783337,225
"3580",153783442,10
"3581",153783443,10
"3582",153783445,170
"3583",153783448,10
"3584",153783454,10
"3585",153783455,385
"3586",153783478,10
"3587",153783479,5
"3588",153783480,5
"3589",153783483,5
"3590",153783495,10
"3591",153783496,30
"3592",153783497,30
"3593",153783503,30
"3594",153783504,20
"3595",153783559,1260
"3596",153783561,5
"3597",153783563,410
"3598",153783566,25
"3599",153783576,5
"3600",153783577,160
"3601",153783580,5
"3602",153783582,120
"3603",153783584,50
"3604",153783591,170
"3605",153783598,10
"3606",153783608,80
"3607",153783612,40
"3608",153783613,185
"3609",153783615,5
"3610",153783617,5
"3611",153783623,10
"3612",153783631,170
"3613",153783641,60
"3614",153783648,85
"3615",153783656,15
"3616",153783663,75
"3617",153783666,75
"3618",153783668,10
"3619",153783670,10
"3620",153783671,10
"3621",153783672,15
"3622",153783715,35
"3623",153783718,10
"3624",153783724,75
"3625",153783726,75
"3626",153783729,75
"3627",153783731,5
"3628",153783734,75
"3629",153783737,85
"3630",153783740,10
"3631",153783762,70
"3632",153783764,85
"3633",153783782,40
"3634",153783785,425
"3635",153783786,270
"3636",153783790,485
"3637",153783795,6340
"3638",153783796,50
"3639",153783798,30
"3640",153783799,6280
"3641",153783801,120
"3642",153783803,6185
"3643",153783812,35
"3644",153783814,35
"3645",153783817,35
"3646",153783818,30
"3647",153783822,35
"3648",153783823,35
"3649",153783824,35
"3650",153783842,5
"3651",153783848,30
"3652",153783850,10
"3653",153783855,40
"3654",153783856,605
"3655",153783859,605
"3656",153783860,605
"3657",153783889,620
"3658",153783901,615
"3659",153783902,455
"3660",153783904,5905
"3661",153783905,5900
"3662",153783909,460
"3663",153783910,20
"3664",153783912,405
"3665",153783913,2160
"3666",153783922,190
"3667",153783923,330
"3668",153783927,100
"3669",153783928,220
"3670",153783930,190
"3671",153783932,95
"3672",153783937,3495
"3673",153783938,3545
"3674",153783940,3650
"3675",153783943,3660
"3676",153783953,5
"3677",153783959,3505
"3678",153783963,3570
"3679",153783984,3150
"3680",153783985,7085
"3681",153783987,6150
"3682",153783989,7000
"3683",153783991,5
"3684",153783998,70
"3685",153783999,65
"3686",153784000,185
"3687",153784001,70
"3688",153784004,70
"3689",153784019,190
"3690",153784025,25
"3691",153784026,35
"3692",153784027,10
"3693",153784029,25
"3694",153784033,190
"3695",153784036,25
"3696",153784039,10
"3697",153784040,10
"3698",153784043,200
"3699",153784049,5
"3700",153784050,10
"3701",153784058,20
"3702",153784060,15
"3703",153784062,405
"3704",153784066,15
"3705",153784069,15
"3706",153784072,25
"3707",153784075,400
"3708",153784077,395
"3709",153784086,15
"3710",153784088,15
"3711",153784090,15
"3712",153784092,395
"3713",153784094,395
"3714",153784097,375
"3715",153784099,390
"3716",153784101,395
"3717",153784119,10
"3718",153784123,5
"3719",153784124,5
"3720",153784125,15
"3721",153784133,15
"3722",153784161,220
"3723",153784163,210
"3724",153784164,215
"3725",153784176,90
"3726",153784177,95
"3727",153784178,90
"3728",153784180,80
"3729",153784181,80
"3730",153784182,210
"3731",153784183,95
"3732",153784184,95
"3733",153784185,50
"3734",153784187,90
"3735",153784195,95
"3736",153784239,5
"3737",153784242,5
"3738",153784244,5
"3739",153784262,5
"3740",153784268,5
"3741",153784280,50
"3742",153784299,35
"3743",153784302,50
"3744",153784303,45
"3745",153784305,50
"3746",153784308,40
"3747",153784322,40
"3748",153784326,45
"3749",153784327,45
"3750",153784331,45
"3751",153784332,40
"3752",153784334,20
"3753",153784341,35
"3754",153784344,30
"3755",153784346,10
"3756",153784361,5
"3757",153784362,25
"3758",153784363,15
"3759",153784364,10
"3760",153784366,55
"3761",153784375,5
"3762",153784385,60
"3763",153784387,10
"3764",153784388,45
"3765",153784389,60
"3766",153784390,5
"3767",153784392,55
"3768",153784393,55
"3769",153784394,55
"3770",153784413,20
"3771",153784417,20
"3772",153784419,20
"3773",153784437,845
"3774",153784460,45
"3775",153784461,45
"3776",153784462,45
"3777",153784509,10
"3778",153784510,10
"3779",153784512,10
"3780",153784516,15
"3781",153784524,5
"3782",153784526,5
"3783",153784527,105
"3784",153784528,10
"3785",153784529,90
"3786",153784533,5
"3787",153784539,5
"3788",153784540,60
"3789",153784542,60
"3790",153784543,60
"3791",153784544,15
"3792",153784545,55
"3793",153784546,75
"3794",153784548,25
"3795",153784549,25
"3796",153784556,15
"3797",153784557,7140
"3798",153784560,5
"3799",153784564,7165
"3800",153784569,40
"3801",153784571,40
"3802",153784573,25
"3803",153784576,25
"3804",153784578,25
"3805",153784581,7225
"3806",153784584,40
"3807",153784588,40
"3808",153784592,40
"3809",153784601,255
"3810",153784603,395
"3811",153784608,405
"3812",153784611,5
"3813",153784615,5
"3814",153784617,5
"3815",153784618,5
"3816",153784619,10
"3817",153784621,5
"3818",153784635,10
"3819",153784637,80
"3820",153784639,60
"3821",153784641,10
"3822",153784647,10
"3823",153784648,15
"3824",153784649,10
"3825",153784654,5
"3826",153784656,65
"3827",153784658,65
"3828",153784660,65
"3829",153784722,395
"3830",153784723,395
"3831",153784725,395
"3832",153784730,395
"3833",153784734,5
"3834",153784735,395
"3835",153784739,490
"3836",153784742,515
"3837",153784743,510
"3838",153784744,395
"3839",153784748,20
"3840",153784749,1215
"3841",153784750,15
"3842",153784753,20
"3843",153784755,15
"3844",153784759,1305
"3845",153784773,15
"3846",153784777,10
"3847",153784781,10
"3848",153784784,10
"3849",153784790,10
"3850",153784792,1305
"3851",153784799,1305
"3852",153784802,1315
"3853",153784808,10
"3854",153784811,10
"3855",153784812,10
"3856",153784818,10
"3857",153784820,10
"3858",153784821,10
"3859",153784824,10
"3860",153784825,10
"3861",153784827,10
"3862",153784828,1325
"3863",153784830,1345
"3864",153784841,1335
"3865",153784843,10
"3866",153784845,10
"3867",153784847,10
"3868",153784863,25
"3869",153784865,25
"3870",153784866,35
"3871",153784867,35
"3872",153784869,5
"3873",153784870,70
"3874",153784871,70
"3875",153784873,70
"3876",153784879,25
"3877",153784885,5
"3878",153784887,5
"3879",153784891,80
"3880",153784892,30
"3881",153784894,80
"3882",153784922,5
"3883",153784923,5
"3884",153784924,10
"3885",153784925,5
"3886",153784927,5
"3887",153784930,5
"3888",153784931,5
"3889",153784967,25
"3890",153784969,25
"3891",153784970,25
"3892",153784973,85
"3893",153785003,5
"3894",153785013,10
"3895",153785016,25
"3896",153785021,20
"3897",153785023,20
"3898",153785039,5
"3899",153785043,10
"3900",153785056,10
"3901",153785059,10
"3902",153785072,10
"3903",153785074,140
"3904",153785077,35
"3905",153785078,35
"3906",153785083,35
"3907",153785085,35
"3908",153785087,35
"3909",153785096,35
"3910",153785098,25
"3911",153785108,10
"3912",153785119,1970
"3913",153785127,2430
"3914",153785137,3045
"3915",153785138,2970
"3916",153785139,3045
"3917",153785158,2970
"3918",153785163,145
"3919",153785165,140
"3920",153785166,145
"3921",153785180,5
"3922",153785181,5
"3923",153785182,140
"3924",153785199,5
"3925",153785202,140
"3926",153785208,135
"3927",153785213,3000
"3928",153785214,10
"3929",153785215,2985
"3930",153785218,2990
"3931",153785219,2990
"3932",153785221,2980
"3933",153785226,2960
"3934",153785228,2935
"3935",153785229,2860
"3936",153785234,30
"3937",153785235,2740
"3938",153785236,20
"3939",153785244,20
"3940",153785245,25
"3941",153785247,60
"3942",153785262,995
"3943",153785268,1520
"3944",153785273,1360
"3945",153785274,25
"3946",153785290,1370
"3947",153785298,1355
"3948",153785304,1345
"3949",153785307,1355
"3950",153785309,1400
"3951",153785310,1415
"3952",153785315,1415
"3953",153785318,1360
"3954",153785321,5
"3955",153785322,1345
"3956",153785325,5
"3957",153785326,1300
"3958",153785378,1435
"3959",153785384,1435
"3960",153785386,1435
"3961",153785388,1475
"3962",153785394,1490
"3963",153785395,1340
"3964",153785397,1490
"3965",153785401,5490
"3966",153785403,5475
"3967",153785412,1505
"3968",153785419,10
"3969",153785422,1135
"3970",153785429,25
"3971",153785430,30
"3972",153785431,2645
"3973",153785432,2370
"3974",153785433,50
"3975",153785434,2070
"3976",153785437,30
"3977",153785443,1490
"3978",153785445,25
"3979",153785447,1475
"3980",153785448,1390
"3981",153785457,1650
"3982",153785472,60
"3983",153785474,1655
"3984",153785475,1525
"3985",153785476,65
"3986",153785487,2895
"3987",153785495,65
"3988",153785497,5
"3989",153785498,5
"3990",153785501,10
"3991",153785507,1515
"3992",153785508,1545
"3993",153785509,1535
